"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2047288142076477589","Thu Apr 23 12:15:04 +0000 2026","0","Ini adalah kekerasan seksual. Pelakunya diketahui adalah 17 orang mahasiswa Fakultas Hukum Universitas Indonesia (FHUI). Kasus ini memunculkan banyak kemarahan terlebih karena sebagian besar pelaku menduduki jabatan penting dalam berbagai organisasi mahasiswa.","2047288144093950415","","puskapa","in","","0","1","0","https://x.com/undefined/status/2047288144093950415","213448752",
"2047288142076477589","Thu Apr 23 12:15:04 +0000 2026","0","Kasus objektifikasi perempuan di grup WhatsApp utas #kekerasanseksual #pelecehanseksual #FHUI https://t.co/ad2mQnEcOp","2047288142076477589","https://pbs.twimg.com/media/HGlttybWkAAuAq6.jpg","","in","","0","1","2","https://x.com/undefined/status/2047288142076477589","213448752",
"2047270224098169043","Thu Apr 23 11:03:52 +0000 2026","0","Sd menghayal nikah sm kyuhyun suju Smp menghayal nikah sm chef ganteng Sma menghayal masuk fhui Kuliah menghayal bisa kaya raya di umur 25 Pas umur 25 masih gini2 aja jd malas menghayal lg","2047270224098169043","","","in","","0","0","0","https://x.com/undefined/status/2047270224098169043","602561361",
"2047093120513487162","Thu Apr 23 10:57:42 +0000 2026","1","@piecesofshue @PikamonID lolos simak kki gel. 1 dan menjadi maba fhui kki 2026","2047268671006089427","","piecesofshue","in","","0","0","0","https://x.com/undefined/status/2047268671006089427","1678693476651925505",
"2047267707205357664","Thu Apr 23 10:53:52 +0000 2026","0","oknum mahasigma FHUI ada yang sexual harasment ke perempuan.... I wish for all women to be surrounded by good people and to be careful with the circle they keep.","2047267707205357664","","","en","","0","1","0","https://x.com/undefined/status/2047267707205357664","1525097918524694528",
"2043978360519606748","Thu Apr 23 09:44:33 +0000 2026","0","ada satu lg nih bapak2 beda sm yg kemarin. tiap dtg ramah bgt ngucapin met pagi ke satu ruangan terlihat funny lah orgnya eh baru tadi bahas kasus fhui dia malah bilang klo itu lebay digede2in kan ga smpe ke tindakan cuma ketikan bacot bgt tp ngomongnya smbil cengengesan","2047250262629445663","","hadeh___","in","","0","1","0","https://x.com/undefined/status/2047250262629445663","1370098521643257859",
"2047149565615505877","Thu Apr 23 08:15:59 +0000 2026","5","@sadampermana_w Nyokap gue ngakak banget lihat lu di podkes bang Radit kak Sadam terus dilihatin pas kakak tour ke FHUI sama Jerome kok dia kalem ya di sini. ","2047227973942870476","","sadampermana_w","in","","0","1","0","https://x.com/undefined/status/2047227973942870476","928064503505235968",
"2047214038187474950","Thu Apr 23 07:20:36 +0000 2026","1","kasus fhui jangan sampe redup sebelum mereka dI DO!","2047214038187474950","","","in","","0","0","0","https://x.com/undefined/status/2047214038187474950","1445747108082974720",
"2043290292523237446","Thu Apr 23 06:41:53 +0000 2026","0","@HukumUI Day 9 nunggu info semua 16 mahasiswa pelaku KS FHUI di DO.","2047204292571107690","","HukumUI","in","","0","0","1","https://x.com/undefined/status/2047204292571107690","1960713372158337024",
"2047126811356623296","Thu Apr 23 01:34:00 +0000 2026","0","Adde Rosi Soroti Pelecehan Seks Libatkan 16 Mahasiswa FHUI: Ada Persoalan Serius di Lingkungan Pendidikan! #partaigolkar #bahlillahadalia #golkarpedia #golkar2029 https://t.co/JsYumF2wUl https://t.co/NLECFDYX80","2047126811356623296","https://pbs.twimg.com/media/HGhNJwsaoAAFLnN.jpg","","in","","0","0","0","https://x.com/undefined/status/2047126811356623296","1563779411304140801",
"2047058399398166602","Wed Apr 22 21:02:09 +0000 2026","5","ternyata yang kontra sama case ks FHUI tuh MOSTLY COWOK ya wkwkwk. fokus banget ke cepu nya dan alih alih obrolan tongkrongan cowok emang gitu tapi fhui kebongkar aja . najis fuck y all kys","2047058399398166602","","","in","","0","1","0","https://x.com/undefined/status/2047058399398166602","1792390045816799233",
"2046989006077043106","Wed Apr 22 16:26:24 +0000 2026","9","kemaren teriak teriak kalo posisinya dibalik bakal ada yang belain ga pas perempuan dilecehin sama 16 anak fhui anjing itu skrg beneran dibelain malah dibilang BERLEBIHAN dumbass centang biru account.","2046989006077043106","","","in","","0","0","3","https://x.com/undefined/status/2046989006077043106","1876948328786829312",
"2046986520104755662","Wed Apr 22 16:16:32 +0000 2026","9","yap! kyknya kasus fhui kmrn udh agak redup ya jd skrg byk org yg bisa berspekulasi bahwa trauma korban gabisa dijadikan sebagai acuan menghakimi orang.. jujur aku pernah jd korban ks trs baca ini jd hancur bgt.. masa korban ga bisa minta keadilan untuk dirinya sendiri? https://t.co/Ce4XxJPIgJ","2046986520104755662","https://pbs.twimg.com/media/HGhbR_YbMAAdZv3.jpg","","in","","0","0","0","https://x.com/undefined/status/2046986520104755662","1894088638180573184",
"2046968374555816432","Wed Apr 22 15:04:25 +0000 2026","0","ada media berita yg lumayan besar isinya org org cabul yg suka ngelecehin cewe kya kasus fhui","2046968374555816432","","","in","","0","1","0","https://x.com/undefined/status/2046968374555816432","2939238606",
"2046946391646486957","Wed Apr 22 13:37:04 +0000 2026","1","kasus fhui lanjutannya gimana? masa iya diskors doang anjir.. jgn sampe tenggelem: (","2046946391646486957","","","in","","0","0","0","https://x.com/undefined/status/2046946391646486957","3385222467",
"2046935919262052529","Wed Apr 22 12:55:28 +0000 2026","1","Kaya akun si @miskintv_ yang dia omongin udah berkembang dia stuck disitu aja jadi penjilat pelaku ks FHUI cuih","2046935919262052529","","","in","","0","1","0","https://x.com/undefined/status/2046935919262052529","1728618037555933184",
"2046922906744271116","Wed Apr 22 12:23:40 +0000 2026","0","@baterskochsatu uhm uhm fhui uhm uhm","2046927920497873310","","baterskochsatu","nl","","0","0","0","https://x.com/undefined/status/2046927920497873310","1215573286584631296",
"2046524212962312623","Wed Apr 22 12:10:47 +0000 2026","3","@kyoukai691 @fahkta Transparan soal sex drive = kita kasih consent buat ORANG TAU (we can still choose no if we don't want to) Kasus fhui = orang yg diimajinasikan TIDAK TAU dan TIDAK MAU artinya gak ada consent/persetujuan alias RAPE JOKES Be smart pls ","2046924675960447319","","kyoukai691","in","","0","0","0","https://x.com/undefined/status/2046924675960447319","1259629423285792768",
"2046921461101899902","Wed Apr 22 11:58:00 +0000 2026","0"," pEraSaaN jOke aCarAny eMang bGtU lah ya lo namanya normalizing pelecehan yang dibalut sebagai bercandaan anjir? kenal engga strictly professional eh tetiba dibercandain gitu? si goblok ternyata ngga nangkep inti permasalahan waktu chat anak-anak fhui kemaren muncul","2046921461101899902","","","in","","0","0","0","https://x.com/undefined/status/2046921461101899902","1684439125733285888",
"2046906411263905932","Wed Apr 22 10:58:13 +0000 2026","0","Selama masa penonaktifan para terduga pelaku tidak diperkenankan mengikuti seluruh kegiatan akademik sesuai dengan Permendikbudristek Nomor 55 Tahun 2024. #UniversitasIndonesia #KekerasanSeksual #FHUI #Kemendiksaintek https://t.co/TI6msSaaPH","2046906414850027595","https://pbs.twimg.com/media/HGgSbUFa8AAS8UC.jpg","DiskursusNet","in","","0","0","0","https://x.com/undefined/status/2046906414850027595","1431093872835235843",
"2046896731271643345","Wed Apr 22 10:19:44 +0000 2026","0","Skandal Pelecehan Seksual di FHUI. Podcast The Daily Buzz Okezone kali ini menghadirkan: - Reza Indragiri (Psikolog Forensik) - Ubaid Matraji (Koordinator Nasional JPPI) https://t.co/Kw4Wf8OMxK","2046896731271643345","","","in","","0","0","0","https://x.com/undefined/status/2046896731271643345","47274731",
"2046873661429493880","Wed Apr 22 08:48:04 +0000 2026","2","kan kalo dirty talk ke partner nyang dimana itu consent dua duanya kalo kemaren kasus fhui mereka ngomongnya kaga ke partner yang dimana emang gak ada consent","2046873661429493880","","","in","","0","1","0","https://x.com/undefined/status/2046873661429493880","1540260698106003456",
"2046815527935594580","Wed Apr 22 08:03:18 +0000 2026","0","@irajenar padahal sexual jokes lagi jadi highlight dari kasus FHUI...kok bisa malah dimaklumin yang kayak gini. hmmmmmm standard ganda apa gimana?","2046862396573335920","","irajenar","in","","0","0","0","https://x.com/undefined/status/2046862396573335920","1186579993511354373",
"2046857520900456953","Wed Apr 22 07:43:56 +0000 2026","2","Cowo bego tu gabisa bedain bercanda jorok ttg diri sendiri/karakter fiksi tuh =/= dgn bercanda sex ttg ORANG NYATA. Ngebercandain org yg real (kasus fhui) itu pelecehan. Krn korbannya ORANG BENERAN. Kl mau tau pelecehan apa bukan liat aja ada korban nyata nya gak? Bego bgt sih?","2046857520900456953","","","in","","0","0","0","https://x.com/undefined/status/2046857520900456953","1716077309101555712",
"2046845076404666482","Wed Apr 22 06:56:32 +0000 2026","0","jokes nyaaa sensitif ngarah ke pelecehaaannnnnnn mana member masih minor!!! jgn normalisasi becanda2 kek gini ! grup fhui contohnya pasti awalnya becanda sampe keterusan pdhl becandanya udah off side bgt!!!! disclaimer bukan fans nct/nct wish","2046845594539548804","","Soonata_kudo","in","","0","0","0","https://x.com/undefined/status/2046845594539548804","469952917",
"2046518076531716239","Wed Apr 22 06:40:02 +0000 2026","0","@hnfdn @18fesss mungkin maksudnya yang bermental miskin toh buktinya yang kemaren kasus KS fhui juga ada anak anak orang kaya tapi kelakuannya gak mencerminkan orang yang bermartabat. ada juga tetanggaku orkay nikah sama orkay sebulan setelahnya cerai karena anak tetanggaku ini bad attitude.","2046841438344974463","","hnfdn","in","","0","0","0","https://x.com/undefined/status/2046841438344974463","1795308348902146048",
"2046542545711493278","Wed Apr 22 06:09:10 +0000 2026","0","@calonmiliyuner @sakubearry Yok bisa yok di-fhui-in.","2046833674059210834","","calonmiliyuner","in","","0","0","0","https://x.com/undefined/status/2046833674059210834","1616810274601984000",
"2046826298178474095","Wed Apr 22 05:39:53 +0000 2026","0","Menurut Lita kasus tersebut tidak bisa dipandang sebagai persoalan individu semata melainkan cerminan lemahnya sistem perlindungan korban di kampus. Bagaimana pendapat kks? #MahasiswaUI #FHUI #LitaMachfudArifin","2046826302003704110","","NasDem","in","","0","0","0","https://x.com/undefined/status/2046826302003704110","109149190",
"2046788526948393334","Wed Apr 22 04:33:13 +0000 2026","9","@afrkml @kikysaputrii Gak beda jauh sama mahasiswa-mahasiswa FHUI yg blm lama teryduk. Bukan berarti perempuan gak bisa jadi pelaku KS verbal loh ya mbak @kikysaputrii","2046809526230491252","","afrkml","in","","0","0","0","https://x.com/undefined/status/2046809526230491252","2036976024056156160",
"2046777509136756737","Wed Apr 22 02:26:00 +0000 2026","0","i believe this is not an apple-to-apple comparison. kasus pelecehan FHUI dilakukan tanpa consent dan melibatkan korban secara langsung. meanwhile dirty talk yang kamu quote itu konteksnya forum publik tanpa subjek spesifik (sex scene in a fictional story).","2046777509136756737","","","in","","0","0","0","https://x.com/undefined/status/2046777509136756737","346683608",
"2043290292523237446","Wed Apr 22 01:44:13 +0000 2026","1","@HukumUI Day 8 nunggu info semua 16 mahasiswa pelaku KS FHUI di DO.","2046766996826820708","","HukumUI","in","","0","0","1","https://x.com/undefined/status/2046766996826820708","1960713372158337024",
"2046763475649909003","Wed Apr 22 01:30:14 +0000 2026","1","Nah itu mahasiswa FHUI kalau dianggap kenakalan doang nanti tuanya begini. Ibu-ibu dan bapak-bapak bayangin aja deh nanti anaknya tumbuh di lingkungan bersama orang-orang yg berpotensi melecehkan anak-anak.","2046763475649909003","","","in","","0","0","0","https://x.com/undefined/status/2046763475649909003","80536163",
"2046760070416118233","Wed Apr 22 01:16:42 +0000 2026","1","Mending skalian dikumpulin sama pelaku kasus FHUI masukin kamar gas Auschwitz. Kelar.","2046760070416118233","","","in","","0","0","0","https://x.com/undefined/status/2046760070416118233","42587088",
"2046734369159885145","Tue Apr 21 23:34:34 +0000 2026","33","sblm ada 16 plku fhui ini dluan ges yang bikin esmosay ","2046734369159885145","","","in","","1","1","0","https://x.com/undefined/status/2046734369159885145","1432738173868646402",
"2046580300436922838","Tue Apr 21 23:00:45 +0000 2026","8","@kazhyxl @fahkta Gak semuanya bisa dikasih contoh begitu di grup FHUI yang kemaren juga ada yang gak peduli walaupun kakak nya dilecehkan di grup itu.","2046725857675493589","","kazhyxl","in","","0","0","0","https://x.com/undefined/status/2046725857675493589","928037903195762690",
"2046717707417252243","Tue Apr 21 22:28:22 +0000 2026","0","Dan kemarin FHUI yg calon hakim malah bilang diam berarti setuju Kalimat itu beneran dipakai sama actual rapist. Ga tau kenapa bangga banget ngelontarin kalimat begitu di tongkrongan","2046717707417252243","","","in","","0","0","0","https://x.com/undefined/status/2046717707417252243","1704530040103550976",
"2046652106040303669","Tue Apr 21 18:07:41 +0000 2026","0","Bisa ga si ada fitur yapping aja tanpa scroll. Udah sempet hapus app nya 2 minggu dan akhirnya install lagi karena butuh yapping eh malah timeline pertamaku ttg fhui tp belum viral pas itu. Tp karena jadi asik scroll timeline akhirnya sung hapus app lg dan cuma bertahan sehari","2046652106040303669","","","in","","0","1","0","https://x.com/undefined/status/2046652106040303669","1943401083897888768",
"2046580300436922838","Tue Apr 21 17:11:04 +0000 2026","43","@fahkta Uda tau lagi ngerintis karir. Ngetik ga mikir. Gw bisa ajarin anak disabilitas kalo komen jorok soal cewe di jalan di grup chat itu ga sopan @kyoukai691 bisa2nya nyamain grup fhui sama candaan tongkrongan biasa.","2046637857872486429","","fahkta","in","","0","0","0","https://x.com/undefined/status/2046637857872486429","1328440353574191105",
"2046635731423211631","Tue Apr 21 17:02:37 +0000 2026","0","polisi bkep fiksi ni knp yak. org consuming 21+ media di ranah FIKSI disamain sm kasus fhui yg melibatkan REAL PERSON. kata dia consuming porn dsb bisa contribute to rape culture. hello.. ","2046635731423211631","","","in","","0","1","0","https://x.com/undefined/status/2046635731423211631","979582559842574336",
"2046519348198547776","Tue Apr 21 16:38:20 +0000 2026","0","@tanyarlfes LAPOR INGAT KASUS FHUI TERBONGKAR KARENA PARA COWO BEJAT ITU DISPILL NAMA LENGKAPNYA","2046629620527821269","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/2046629620527821269","1729905712233639937",
"2046274207961714910","Tue Apr 21 14:42:42 +0000 2026","0","@Waheath @sisicengeng FHUI kayanya","2046600517657489611","","Waheath","in","","0","0","0","https://x.com/undefined/status/2046600517657489611","2189795972",
"2046585442309689591","Tue Apr 21 13:42:47 +0000 2026","1","Logika pantat bngt wni ada lesbian open discuss dirty talk lokal dirujak. Shipper lagi pada ngomongin bokep kampung ada aja polisi moral &amp; polisi bokep trus nyamain sama rape jokes tongkrongan laki jelek peler kecil udh gitu kasus fhui maren dibilang bukan SA tolol tolol","2046585442309689591","","","in","","0","0","1","https://x.com/undefined/status/2046585442309689591","1657761161310519296",
"2046575991246684335","Tue Apr 21 13:05:16 +0000 2026","0","Kasus pelecehan di FHUI dan berbagai kampus lain belakangan ini membuktikan satu hal: Gelar akademik tinggi ternyata nggak menjamin seseorang punya adab dalam memandang lawan jenis. Utas tentang objektifikasi yang jadi budaya di kampus. Yayasan Kesehatan Perempuan https://t.co/VnOHz9HuEm","2046576000356757930","https://pbs.twimg.com/media/HGbmBjZaUAE-5LZ.jpg","espressogula","in","","0","1","0","https://x.com/undefined/status/2046576000356757930","1140517602852130816",
"2046574311637713011","Tue Apr 21 12:58:34 +0000 2026","0","Kata temen gua tadi pas kerkom mereka ada bahas terkait kasus FHUI dan pelecehan seksual yang lagi marak terjadi di berbagai kampus. Di tengah-tengah perbincangan itu tiba-tiba salah satu anak cowo nyeletuk Boys will be boys . Katanya si anak ini mention kalimat itu ","2046574311637713011","","","in","","0","1","0","https://x.com/undefined/status/2046574311637713011","1432640974870564870",
"2046524212962312623","Tue Apr 21 12:00:26 +0000 2026","93","@kyoukai691 @fahkta lo ngerti arti CONSENT ga? nih gue jelasin ya tai CONSENT ITU ARTINYA MAU SAMA MAU. kalo fhui kan kasusnya ORANG YG DIGITUIN GAK TAU DAN GAK MAU DIGITUIN. belajar lagi lu yg tolol malah asal bacot standar ganda","2046559684304482494","","kyoukai691","in","","0","0","2","https://x.com/undefined/status/2046559684304482494","1379416491997585408",
"2046524212962312623","Tue Apr 21 11:14:20 +0000 2026","2","@fahkta Yg anak fhui itu juga transparan soal sex drive dan dicap pelaku ks.. Sama aja jgn pake standar ganda..","2046548080624009702","","fahkta","in","","28","32","0","https://x.com/undefined/status/2046548080624009702","945724737455472640",
"2046547672459514286","Tue Apr 21 11:12:42 +0000 2026","1","Highlight | BRI Super League 2025/26 - Dewa United (2) Vs Persib Bandung (2) Gaskeun! Bet tim pilihanmu sekarang juga https://t.co/uSJZhokUDs #highlight #BRISuperLeague #persibbandung #DewaUnited #bola #bolaindonesia #ligaindonesia #klasemen #totowin88 #totowin #FHUI https://t.co/ZDcN2k7cMb","2046547672459514286","https://pbs.twimg.com/amplify_video_thumb/2046547026998083584/img/Wk24qy89Ncyo_ILZ.jpg","","in","","0","0","0","https://x.com/undefined/status/2046547672459514286","455752107",
"2046547523331084745","Tue Apr 21 11:12:07 +0000 2026","1","Highlight | BRI Super League 2025/26 - Dewa United (2) Vs Persib Bandung (2) Gaskeun! Bet tim pilihanmu sekarang juga https://t.co/Etu8It7ONX #highlight #BRISuperLeague #persibbandung #DewaUnited #bola #bolaindonesia #ligaindonesia #klasemen #kingliga #wweraw #FHUI https://t.co/eAskHHV04i","2046547523331084745","https://pbs.twimg.com/amplify_video_thumb/2046546854637359104/img/W7blCH6R-LzIFqFH.jpg","","in","","0","0","0","https://x.com/undefined/status/2046547523331084745","346548670",
"2044731296618790984","Tue Apr 21 10:48:08 +0000 2026","0","@nottaverageee @Gm_boanK @tanyakanrl Di mata negara zina itu mubah berarti ya untung lu gak masuk FHUI","2046541490193899754","","nottaverageee","in","","0","0","0","https://x.com/undefined/status/2046541490193899754","1990480960492912640",
"2046385403519975905","Tue Apr 21 10:26:48 +0000 2026","2","@i6ARELY4LIVEe Nah ini lho ini kan lagi ngomongin dirty talk dua orang yang CONSENT melakukan seks kenapa malah dibilang melanggengkan rape culture? Malah disamain sama chat KS FHUI","2046536120054501497","","i6ARELY4LIVEe","in","","0","1","0","https://x.com/undefined/status/2046536120054501497","929096685074112512",
"2046531522677883066","Tue Apr 21 10:08:32 +0000 2026","0","women di x waktu kasus FHUI also women di x","2046531522677883066","","","in","","0","0","0","https://x.com/undefined/status/2046531522677883066","1271865092955500544",
"2046523643031875806","Tue Apr 21 09:37:15 +0000 2026","0","Waktu boleh pulang dia nyariin travel sementara dia pulang motoran kehujanan Lalu kemudian ada yg bela2in WA aku cuma untuk nanya kasus ks fhui itu kaya... No offense to the case sepenuhnya empati ke korban tapi cuma gara2 aku ngilang 2 mingguan masa ya nyariinnya ga ","2046523650996908046","","awwarma","in","","0","1","0","https://x.com/undefined/status/2046523650996908046","1136654167122989056",
"2046484948769820997","Tue Apr 21 08:07:56 +0000 2026","0","@punksite engagement bait aja sih kemarin pas kasus fhui rame muncul menfess kaya gini yg bikin amarah ke perempuan jg kayanya emang sengaja pesenan :/","2046501174506127670","","punksite","in","","0","0","0","https://x.com/undefined/status/2046501174506127670","78848661",
"2046496659073540278","Tue Apr 21 07:50:00 +0000 2026","1","Pekan ini kita intens bahas kasus di FHUI dan kasus-kasus serupa lainnya. Mau ikut yang mana? https://t.co/bNm13s5uc7","2046496659073540278","https://pbs.twimg.com/media/HGaEJ-UaUAAdw0H.jpg","","in","","0","0","2","https://x.com/undefined/status/2046496659073540278","76241729",
"2046486613807820988","Tue Apr 21 07:10:05 +0000 2026","0","Ini gk berlaku di komun yume aj btw but in generally soalnya yg beginian jga banyak kok. Blum lgi ada satu sirkel isinya cabul semua kek grup cwo fhui kmarin","2046486616324403298","","lynxcatkanojo","in","","0","1","0","https://x.com/undefined/status/2046486616324403298","1957444031119757312",
"2046418602866413734","Tue Apr 21 06:47:33 +0000 2026","1","@fxmario Itu akun emang nyari engagement aja. Pernah bikin gender war pas ada ks fhui (lebih blunder dan jahat) tp masih bisa dan punya keberanian framing orang lain.","2046480942597107921","","fxmario","in","","0","0","1","https://x.com/undefined/status/2046480942597107921","1887573630852493312",
"2046473685528424497","Tue Apr 21 06:18:42 +0000 2026","5","Kasus 16 mahasiswa FHUI ini nggak bisa dianggap soal individu semata. Ini tentang budaya yang dinormalisasi. Dari ruang-ruang seperti itu lahir orang-orang yang suatu hari berdiri di ruang sidang tanpa rasa bersalah membela pelaku kekerasan seksual. https://t.co/dGSzgK2bzb","2046473685528424497","","","in","","0","0","4","https://x.com/undefined/status/2046473685528424497","1666942674",
"2046191690026013019","Tue Apr 21 04:54:46 +0000 2026","3","@Ramadhan_M81 Anak FHUI skrg mah mending jd hakim bang didaerah juga gajinya gede","2046452560102670835","","Ramadhan_M81","in","","0","0","1","https://x.com/undefined/status/2046452560102670835","1494909777830617088",
"2043290292523237446","Tue Apr 21 04:18:08 +0000 2026","1","@HukumUI Day 7 nunggu info semua 16 mahasiswa pelaku KS FHUI di DO.","2046443342221967789","","HukumUI","in","","0","0","1","https://x.com/undefined/status/2046443342221967789","1960713372158337024",
"2046437902767526149","Tue Apr 21 03:56:31 +0000 2026","2","Kasus kejahatan seksual di FHUI sudah diulas oleh banyak orang dan sudah begitu banyak emosi terkuras namun masih banyak hal-hal -- yang justru fundamental -- yang belum disinggung. Pastikan kamu daftar kajian #TuesdaysSpecial malam ini bersama SPI! https://t.co/EsGq36DmBP https://t.co/PGgyoZ7LVE","2046437902767526149","https://pbs.twimg.com/media/HGZn50Oa8AA-pCk.jpg","","in","","1","0","1","https://x.com/undefined/status/2046437902767526149","76241729",
"2046428589671993795","Tue Apr 21 03:19:31 +0000 2026","2","buntut dri kasus fhui kemaren ini di gua minggu ini ada training sexual harrasment policy ampe 3x cok perminggu","2046428589671993795","","","in","","0","0","0","https://x.com/undefined/status/2046428589671993795","1324778128510656513",
"2046421986398896287","Tue Apr 21 02:53:16 +0000 2026","13","gjls cuk itu kan bahas AU alias itu fiksi anjg fiksi gak melukai siapa siapa ngapa bawa2 pelecehan fhui yg do harm irl aneh","2046421986398896287","","","in","","0","0","0","https://x.com/undefined/status/2046421986398896287","1794222975958593536",
"2046401881824809211","Tue Apr 21 01:33:23 +0000 2026","5","He's still better than you yg malah geser gawang jadi belain pelaku KS FHUI pas kasusnya merebak ","2046401881824809211","","","in","","0","0","0","https://x.com/undefined/status/2046401881824809211","216985148",
"2046169472411865328","Mon Apr 20 23:47:50 +0000 2026","1","@TrueThisIsMe lebih dari 25 taun hidup; kebanyakan pelaku pelecehan itu ya yg gak terang-terangan mesum banyak pake cover ntah agamis (kasus pesantren guru ngaji dsb) ntah sok pure innocent (kasus sykuno) ntah sok liberal (kasus fhui).","2046375320836780049","","TrueThisIsMe","in","","0","0","0","https://x.com/undefined/status/2046375320836780049","1224722012871876608",
"2046331085613940907","Mon Apr 20 20:52:04 +0000 2026","1","Pihak kampus saat ini melakukan investigasi dan menyiapkan sanksi terhadap pihak yang terlibat. Peristiwa ini kembali mengingatkan bahwa pelecehan seksual tidak selalu berbentuk fisik ucapan dan percakapan juga dapat berdampak serius. #beritatiktok #claymotion #FHUI https://t.co/UHFhIfVV92","2046331085613940907","https://pbs.twimg.com/amplify_video_thumb/2046331012486238208/img/s8nd72rqfV_TsEvk.jpg","","in","","0","0","0","https://x.com/undefined/status/2046331085613940907","2012607312318349313",
"2046311703818977612","Mon Apr 20 19:35:03 +0000 2026","1","apa kbr ksus fhui itu woi","2046311703818977612","","","in","","0","0","0","https://x.com/undefined/status/2046311703818977612","1441021088448671753",
"2043523201834344744","Mon Apr 20 19:20:55 +0000 2026","1","@dantengil harusnya tau sih ya... ada yang sejurusan di fhui sm dia soalnya","2046308145182785792","","dantengil","in","","0","0","0","https://x.com/undefined/status/2046308145182785792","1492042509727371269",
"2046300729686823110","Mon Apr 20 18:51:27 +0000 2026","0","Pihak kampus saat ini melakukan investigasi dan menyiapkan sanksi terhadap pihak yang terlibat. Peristiwa ini kembali mengingatkan bahwa pelecehan seksual tidak selalu berbentuk fisik ucapan dan percakapan juga dapat berdampak serius. #beritatiktok #claymotion #FHUI https://t.co/bKS7cLyMSl","2046300729686823110","https://pbs.twimg.com/amplify_video_thumb/2046300471955185664/img/Aq6LL1n8Tt3dzTzx.jpg","","in","","0","0","0","https://x.com/undefined/status/2046300729686823110","2022542256679587845",
"2046280233792467159","Mon Apr 20 17:30:00 +0000 2026","1","JPPI Sebut Kasus Kekerasan Seks Chat Mesum Mahasiswa FHUI Alarm Serius Dunia Pendidikan https://t.co/kc0UtaWpMQ","2046280233792467159","","","in","","0","0","0","https://x.com/undefined/status/2046280233792467159","853782937782714368",
"2046275040040362154","Mon Apr 20 17:09:22 +0000 2026","111","eh anjing ini tuh ngomong cerita bokep yang kebanyakan juga yg hype di qrt tuh wibu anjingg beda kasus. masa kita sama aja kek pelaku fhui cuma karena sex text and imagine character anime yg ga nyata cuma gambar? anjing logika dipake ","2046275040040362154","","","in","","0","0","4","https://x.com/undefined/status/2046275040040362154","2952510194",
"2046268995368812760","Mon Apr 20 16:45:21 +0000 2026","1","pas kemaren gue rajin ngepost ttg kasus KS di FHUI dan ITB di story ig dia reach out ke gue dan ngomong what's currently happening in your country is very terrible i'm sorry trus dia fangirling ttg #strokeschella ke gue and how woke his fav band is","2046268999055573272","","ikandory28","en","","0","1","0","https://x.com/undefined/status/2046268999055573272","1307159565264236545",
"2046226287304606191","Mon Apr 20 16:23:09 +0000 2026","3","@mmiuru mereka bakal inget kejadian yg paling ga ingin mereka ingat. karena siapa? kamu teman kamu and all of your mutuals yg juga ngetawain itu. congrats kamu aktif main x pasti tau dong kasus anak fhui yg lagi marak kemarin? siapa yg paling dirugiin coba? perempuan.","2046263410049024517","","ssugarfairies","in","","0","1","0","https://x.com/undefined/status/2046263410049024517","1806737362325807105",
"2045845838782763444","Mon Apr 20 15:56:45 +0000 2026","4","@drooggies @3xcelsis sure its right momentum. tp masalahnya gini yg lain lagi pada bahas fanfic dan mempromosikan karya mereka lebih ke gasopan ajasih ka. klo bahas raise awareness dari kasus fhui juga kita semua sama sama lagi membela seluruh korban ks kok gaperlu salah lapak ","2046256767852785766","","drooggies","in","","0","0","0","https://x.com/undefined/status/2046256767852785766","1283993149002510337",
"2046206900367483355","Mon Apr 20 15:43:46 +0000 2026","1","@Arkadesu Ha? Akun jelek ini normalisasi KS FHUI? Ih dajjal kali!","2046253499877663141","","Arkadesu","in","","0","0","0","https://x.com/undefined/status/2046253499877663141","43133378",
"2046184192615338495","Mon Apr 20 15:08:26 +0000 2026","151","@K1ng_of_Peace @mukaikhlas Lu punya otak ga sih nyet? Kasus FHUI tu mengobjektifikasi perempuan sedangkan hana dirty mind no object. Beda dongo dipanggil abang marah gw panggil monyet aja","2046244607957373267","","K1ng_of_Peace","in","","0","1","2","https://x.com/undefined/status/2046244607957373267","1286144160097951744",
"2046078723980710320","Mon Apr 20 14:36:35 +0000 2026","1","@ur1kiss4me IKR?? ga masuk akal benci bgt smpahh dengan isu besar kaya kasus fhui kemarin bisa nya mereka dengan pede buat bercandaan kaya gitu pdhl perempuan juga... aku sampai bub mutualku yg interact sama mereka di comment wkwk... i mean does that seems funny to you? ga sama sekali","2046236593351200933","","ur1kiss4me","in","","0","0","0","https://x.com/undefined/status/2046236593351200933","1806737362325807105",
"2046230186937696331","Mon Apr 20 14:11:08 +0000 2026","5","abis ngelecehin perempuan gampang bgt ya diterima lagi sama banyak orang kayak gini dgn cuma modal minta maaf. itu pelaku pelecehan fhui kalo udah minta maaf terus udah gitu aja? kan ngga. emang dasar tolol aja orang2 yang masih ngasih panggung harga diri perempuan noh ditai2in","2046230186937696331","","","in","","1","0","0","https://x.com/undefined/status/2046230186937696331","1889743208596512769",
